GPS_Time,Device_Time,Longitude,Latitude,GPS_Speed_(Meters/second),Horizontal_Dilution_of_Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),0-100kph_Time(s),0-100mph_Time(s),0-200kph_Time(s),0-30mph_Time(s),0-60mph_Time(s),1/4_mile_time(s),1/8_mile_time(s),100-0kph_Time(s),100-200kph_Time(s),40-60mph_Time(s),60-0mph_Time(s),60-120mph_Time(s),60-130mph_Time(s),60-80mph_Time(s),80-100mph_Time(s),80-120kph_Time(s),Absolute_Throttle_Position_B(%),Acceleration_Sensor(Total)(g),Acceleration_Sensor(X_axis)(g),Acceleration_Sensor(Y_axis)(g),Acceleration_Sensor(Z_axis)(g),Accelerator_PedalPosition_D(%),Accelerator_PedalPosition_E(%),Actual_engine_%_torque(%),Air_Fuel_Ratio(Commanded)(:1),Air_Fuel_Ratio(Measured)(:1),Ambient_air_temp(°C),Android_device_Battery_Level(%),Barometer_(on_Android_device)(mb),Barometric_pressure_(from_vehicle)(psi),Commanded_Equivalence_Ratio(lambda),Cost_per_mile/km_(Instant)(R$/km),Cost_per_mile/km_(Trip)(R$/km),CO2_in_g/km_(Average)(g/km),CO2_in_g/km_(Instantaneous)(g/km),Distance_to_empty_(Estimated)(km),Distance_travelled_since_codes_cleared(km),Distance_travelled_with_MIL/CEL_lit(km),DPF_Bank_1_Delta_Pressure(psi),Drivers_demand_engine_%_torque(%),EGR_Commanded(%),EGR _Error(%),Engine_kW_(At_the_wheels)(kW),Engine_Load(%),Engine_Load(Absolute)(%),Engine_reference_torque(Nm),Engine_RPM(rpm),Ethanol_Fuel_%(%),Evap_System_Vapour_Pressure(Pa),Exhaust_Pressure_Bank_1(psi),Fuel_cost_(trip)(cost),Fuel_flow_rate/hour(l/hr),Fuel_flow_rate/minute(cc/min),Fuel_Level_(From_Engine_ECU)(%),Fuel_pressure(psi),Fuel_Rail_Pressure(psi),Fuel_Rail_Pressure_(relative_to_manifold_vacuum)(psi),Fuel_Rate_(direct_from_ECU)(L/m),Fuel_Remaining_(Calculated_from_vehicle_profile)(%),Fuel_Trim_Bank_1_Long_Term(%),Fuel_Trim_Bank_1_Short_Term(%),Fuel_used_(trip)(l),GPS_Accuracy(m),GPS_Altitude(m),GPS_Bearing,GPS_Latitude,GPS_Longitude,GPS_vs_OBD_Speed_Difference(km/h),Horsepower_(At_The_Wheels)(hp),Hybrid_Battery_Charge_(%),Intake_Manifold_Pressure(psi),Kilometers_Per_Litre(Instant)(kpl),Kilometers_Per_Litre(Long_Term_Average)(kpl),Litres_Per_100_Kilometer(Instant)(l/100km),Litres_Per_100_Kilometer(Long_Term_Average)(l/100km),Mass_Air_Flow_Rate(g/s),Miles_Per_Gallon(Instant)(mpg),Miles_Per_Gallon(Long_Term_Average)(mpg),Percentage_of_City_driving(%),Percentage_of_Highway_driving(%),Percentage_of_Idle_driving(%),Relative_Accelerator_Pedal_Position(%),Relative_Throttle_Position(%),Run_Time_Since_Engine_Start(s),Speed_(GPS)(km/h),Speed_(OBD)(km/h),Throttle_Position(Manifold)(%),Torque(Nm),Trip_Average_KPL(kpl),Trip_Average_Litres/100_KM(l/100km),Trip_Average_MPG(mpg),Trip_Distance(km),Trip_Distance_(Stored_In_Vehicle_Profile)(km),Trip_Time(Since_Journey_Start)(s),Trip_Time(Whilst_Moving)(s),Trip_Time(Whilst_Stationary)(s),Turbo_Boost_And_Vacuum_Gauge(psi),Voltage(Control_Module)(V),Voltage(OBD_Adapter)(V),Volumetric_Efficiency(Calculated)(%),id,scenario,driver,vehicle,hour,heremaps_speed,heremaps_speeduncapped,heremaps_freeflow,heremaps_jamfactor
Thu Mar 10 16:42:32 GMT-03:00 2022,"44630,6961983912",-43.238706666666666,-19.647499999999997,0.8909841775894165,2.5999999046325684,787.0,118.1500015258789,2.72900009,-3.26200008,8.70699978,0.00678766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.27000001,-0.33000001,0.77999997,-,-,-,-,-,-,52,-,-,-,0.84235764,2.55143619,175.17359924,-,581.62609863,-,0,-,-,-,-,-,-,-,-,809.25,-,-,-,0.28953031,0.99983555,16.66392517,-,-,-,-,-,39.93898392,-17.96875,-3125,0.03966168,2.5999999,787,118.15000153,-19.64749908,-43.2387085,16.4503212,-,-,3.62594345,10.00147152,22.01644897,9.99832058,4.54196405,-,28.25274277,62.19335938,48.02943039,0,51.97056961,-,-,-,3.2075429,2,3.52941179,-,22.01644897,4.54196405,62.19335938,0.1826245,80000.1796875,87.86199951,56.54600143,31.52599907,-11.07405663,-,14.19999981,-,4,7,1,1,16:42:31,,,,
Thu Mar 10 16:42:33 GMT-03:00 2022,"44630,6962099653",-43.23869500000001,-19.647503333333336,0.7839219570159912,2.4000000953674316,786.8,123.87999725341797,2.46099997,-3.81999993,8.71000004,0.02043766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.22,-0.38,0.79000002,-,-,-,-,-,-,52,-,-,-,2.32430267,2.58868432,175.17359924,-,571.55151367,-,0,-,-,-,-,-,-,-,-,802.75,-,-,-,0.29375714,1.04589617,17.43160248,-,-,-,-,-,39.93809128,-17.96875,-3125,0.04024071,2.4000001,786.79998779,123.87999725,-19.6475029,-43.23869324,0.822119,-,-,3.91601893,1.91220248,21.40723038,52.29462814,4.67122173,-,5.40170193,60.47240067,47.37266541,0,52.62733459,-,-,-,2.822119,2,3.52941179,-,21.40723038,4.67122173,60.47240067,0.18372673,80000.1875,89.08300018,57.76699829,31.52599907,-10.78398132,-,14.19999981,-,4,7,1,1,16:42:32,,,,
Thu Mar 10 16:42:34 GMT-03:00 2022,"44630,6962215394",-43.238685000000004,-19.647508333333334,0.756641685962677,2.4000000953674316,786.7,113.0,1.40900004,-3.04399991,9.13099957,0.01060122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.12,-0.31,0.83999997,-,-,-,-,-,-,52,-,-,-,2.32430267,2.58868432,175.17359924,-,571.55151367,-,0,-,-,-,-,-,-,-,-,802.75,-,-,-,0.29375714,1.04589617,17.43160248,-,-,-,-,-,39.93809128,-17.96875,-5.46875,0.04024071,2.4000001,786.70001221,113,-19.64750862,-43.23868561,0.822119,-,-,3.91601893,1.91220248,21.40723038,52.29462814,4.67122173,-,5.40170193,60.47240067,46.96191025,0,53.03808975,-,-,-,2.72391009,2,6.66666651,-,21.40723038,4.67122173,60.47240067,0.18372673,80000.1875,89.86399841,58.54800034,31.52599907,-10.78398132,-,14,-,4,7,1,1,16:42:33,,,,
Thu Mar 10 16:42:35 GMT-03:00 2022,"44630,6962331019",-43.238673333333324,-19.647511666666666,1.1133441925048828,2.4000000953674316,786.5,97.69999694824219,0.90700001,-3.67199993,8.37699986,-0.04406631,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06,0.09,-0.37,0.75,-,-,-,-,-,-,52,-,-,-,11.89669418,2.64452553,175.17359924,-,555.7121582,-,0,-,-,-,-,1.30477738,-,-,-,10239.75,-,-,-,0.30190504,2.03656507,33.94274902,-,-,-,-,-,39.93637466,-17.96875,-5.46875,0.04135685,2.4000001,786.5,97.69999695,-19.64751244,-43.23867416,1.991961,1.74973524,-,7.68700011,0.98202866,20.80648804,101.82790375,4.80609274,-,2.7740922,58.77539062,46.57865906,0,53.42134094,-,-,-,4.008039,6,6.66666651,1.21677167,20.80648804,4.80609274,58.77539062,0.1859345,80000.1875,91.07099915,59.75500107,31.52599907,-7.01300001,-,14,-,4,7,1,1,16:42:34,,,,
Thu Mar 10 16:42:36 GMT-03:00 2022,"44630,6962446875",-43.23865666666667,-19.647515,1.3969560861587524,2.4000000953674316,786.2,83.4800033569336,1.45000005,-4.31400013,8.11800003,-0.03230286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.13,-0.44,0.74000001,-,-,-,-,-,-,52,-,-,-,11.89669418,2.64452553,175.17359924,-,555.7121582,-,0,-,-,-,-,1.30477738,-,-,-,10239.75,-,-,-,0.30190504,2.03656507,33.94274902,-,-,-,-,-,39.93637466,-17.96875,-5.46875,0.04135685,2.4000001,786.20001221,83.48000336,-19.64751434,-43.23865509,1.991961,1.74973524,-,7.68700011,0.98202866,20.80648804,101.82790375,4.80609274,-,2.7740922,58.77539062,47.02840805,0,52.97159195,-,-,-,5.02904177,6,4.70588255,1.21677167,20.80648804,4.80609274,58.77539062,0.1859345,80000.1875,91.84600067,60.52999878,31.52599907,-7.01300001,-,14.10000038,-,4,7,1,1,16:42:35,,,,
Thu Mar 10 16:42:37 GMT-03:00 2022,"44630,6962562616",-43.23864333333333,-19.647508333333334,1.397985577583313,2.4000000953674316,785.6,51.130001068115234,2.03200006,-4.21299982,8.47500038,0.00575674,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.22,-0.40000001,0.75,-,-,-,-,-,-,52,-,-,-,36.20536423,2.87684393,175.17359924,-,539.97589111,-,0,-,-,-,-,3.1535871,-,-,-,872.75,-,-,-,0.35157326,12.74397182,212.39953613,-,-,-,-,-,39.92590714,-17.96875,-5.46875,0.04816072,2.4000001,785.59997559,51.13000107,-19.64750862,-43.23864365,5.96725225,4.22903013,-,3.77098119,0.47080266,20.22546959,212.39880371,4.94415808,-,1.32995105,57.13409424,47.6584053,0,52.3415947,-,-,-,5.03274775,11,4.70588255,34.50460069,20.22546959,4.94415808,57.13409424,0.19667503,80000.1953125,92.95400238,61.63800049,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:36,,,,
Thu Mar 10 16:42:38 GMT-03:00 2022,"44630,6962678357",-43.23862166666666,-19.647495,1.975503921508789,2.4000000953674316,785.3,39.36000061035156,0.89200002,-3.75999999,7.90700006,-0.08387566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,0.09,-0.38,0.69999999,-,-,-,-,-,-,52,-,-,-,36.20536423,2.87684393,175.17359924,-,539.97589111,-,0,-,-,-,-,3.1535871,-,-,-,872.75,-,-,-,0.35157326,12.74397182,212.39953613,-,-,-,-,-,39.92590714,-17.96875,1.5625,0.04816072,2.4000001,785.29998779,39.36000061,-19.64749527,-43.23862076,5.96725225,4.22903013,-,3.77098119,0.47080266,20.22546959,212.39880371,4.94415808,-,1.32995105,57.13409424,48.09465027,0,51.90534973,-,-,-,7.11181402,11,7.45098019,34.50460069,20.22546959,4.94415808,57.13409424,0.19667503,80000.1953125,93.73699951,62.42100143,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:37,,,,
Thu Mar 10 16:42:39 GMT-03:00 2022,"44630,6962794213",-43.23860166666667,-19.647463333333334,3.9561550617218018,2.4000000953674316,785.1,12.829999923706055,1.05299997,-4.38999987,7.8039999,-0.06196576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.06,0.09,-0.44999999,0.70999998,-,-,-,-,-,-,52,-,-,-,4.24407148,2.90782213,175.17359924,-,524.88659668,-,0,-,-,-,-,6.94090319,-,-,-,876.5,-,-,-,0.35535902,0.9608593,16.01432228,-,-,-,-,-,39.92510986,-17.96875,9375,0.04867931,2.4000001,785.09997559,12.82999992,-19.64746284,-43.23860168,3.75784206,9.30790424,-,3.33586797,11.44788742,19.98164749,8.73505497,5.00448799,-,32.33866501,56.44533157,48.84445572,0,51.15554428,-,-,-,14.24215794,18,7.45098019,75.61815704,19.98164749,5.00448799,56.44533157,0.19667503,80000.1953125,95.11399841,63.79800034,31.52599907,-11.36413193,-,14.10000038,-,4,7,1,1,16:42:38,,,,
Thu Mar 10 16:42:40 GMT-03:00 2022,"44630,6962909838",-43.23858499999999,-19.647421666666666,4.452861785888672,2.5,784.9,11.449999809265137,1.86699998,-4.70200014,7.68499994,-0.04310548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.04,0.19,-0.47,0.69999999,-,-,-,-,-,-,51,-,-,-,4.24407148,2.90782213,175.17359924,-,524.88659668,-,0,-,-,-,-,6.94090319,-,-,-,876.5,-,-,-,0.35535902,0.9608593,16.01432228,-,-,-,-,-,39.92510986,-17.96875,9375,0.04867931,2.5,784.90002441,11.44999981,-19.64742088,-43.23858643,3.75784206,9.30790424,-,3.33586797,11.44788742,19.98164749,8.73505497,5.00448799,-,32.33866501,56.44533157,49.37133408,0,50.62866592,-,-,-,16.03030205,18,3.92156863,75.61815704,19.98164749,5.00448799,56.44533157,0.20805366,80000.2109375,96.10600281,64.79000092,31.52599907,-11.36413193,-,14.10000038,-,4,7,1,1,16:42:39,,,,
Thu Mar 10 16:42:41 GMT-03:00 2022,"44630,6963025579",-43.238575000000004,-19.647375,5.02008581161499,2.5999999046325684,784.4,6.78000020980835,2.33899999,-4.98899984,8.17000008,0.02352983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.23,-0.5,0.73000002,-,-,-,-,-,-,51,-,-,-,0.87797737,2.7821219,173.52037048,160.29455566,518.54718018,-,0,-,-,-,-,11.405653,-,-,-,854,-,-,-,0.35966802,1.09085584,18.18093109,-,-,-,-,-,39.92420197,-17.96875,10.9375,0.04926959,2.5999999,784.40002441,6.78000021,-19.64737511,-43.23857498,7.92769146,15.29523182,-,3.77098119,16.5005188,19.88756371,6.06028938,5.02816343,-,46.6116333,56.1795578,49.87768173,0,50.12231827,-,-,-,18.07230759,26,3.92156863,127.53350854,19.88756371,5.02816343,56.1795578,0.20805366,80000.2109375,97.07900238,65.76300049,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:40,,,,
Thu Mar 10 16:42:42 GMT-03:00 2022,"44630,6963141319",-43.23855166666667,-19.647299999999998,7.4356770515441895,2.700000047683716,783.5,7.710000038146973,2.88199997,-4.89099979,7.47900009,-0.02386159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.28999999,-0.50999999,0.66000003,-,-,-,-,-,-,51,-,-,-,0.87797737,2.7821219,173.52037048,160.29455566,518.54718018,-,0,-,-,-,-,11.405653,-,-,-,854,-,-,-,0.35966802,1.09085584,18.18093109,-,-,-,-,-,39.92420197,-17.96875,10.9375,0.04926959,2.70000005,783.5,7.71000004,-19.64730072,-43.23855209,7.92769146,15.29523182,-,3.77098119,16.5005188,19.88756371,6.06028938,5.02816343,-,46.6116333,56.1795578,50.37905502,0,49.62094498,-,-,-,26.76843643,26,3.52941179,127.53350854,19.88756371,5.02816343,56.1795578,0.22196847,80000.21875,98.06199646,66.7460022,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:41,,,,
Thu Mar 10 16:42:43 GMT-03:00 2022,"44630,696325706",-43.23853999999999,-19.647233333333336,6.823157787322998,2.5999999046325684,782.5,12.119999885559082,2.94000006,-4.88800001,8.16800022,0.03455025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.28,-0.55000001,0.69,-,-,-,-,-,-,51,-,-,-,0.72435135,2.63832736,166.98077393,108.12443542,516.09411621,-,0,-,-,-,-,1.50654268,-,-,-,851.5,-,-,-,0.36389011,1.06285334,17.71422195,-,-,-,-,-,39.92330933,-17.96875,3.90625,0.04984796,2.5999999,782.5,12.11999989,-19.64723396,-43.23854065,2.43663263,2.02030706,-,3.77098119,24.4620285,20.00794411,4.08788347,4.99791098,-,69.10177612,56.51961517,50.85564041,0,49.14435959,-,-,-,24.56336784,27,3.52941179,16.89502392,20.00794411,4.99791098,56.51961517,0.22196847,80000.21875,99.01499939,67.6989975,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:42,,,,
Thu Mar 10 16:42:44 GMT-03:00 2022,"44630,6963372801",-43.23851666666666,-19.647156666666667,7.870617389678955,2.5999999046325684,781.2,12.9399995803833,2.65300012,-5.37900019,7.6079998,0.00654459,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.27000001,-0.54000002,0.67000002,-,-,-,-,-,-,51,-,-,-,0.72435135,2.63832736,166.98077393,108.12443542,516.09411621,-,0,-,-,-,-,1.50654268,-,-,-,851.5,-,-,-,0.36389011,1.06285334,17.71422195,-,-,-,-,-,39.92330933,-17.96875,3.90625,0.04984796,2.5999999,781.20001221,12.93999958,-19.64715576,-43.23851776,2.43663263,2.02030706,-,3.77098119,24.4620285,20.00794411,4.08788347,4.99791098,-,69.10177612,56.51961517,51.36345673,0,48.63654327,-,-,-,28.33422279,27,3.92156863,16.89502392,20.00794411,4.99791098,56.51961517,0.23825453,80000.234375,100.0510025,68.73500061,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:43,,,,
Thu Mar 10 16:42:45 GMT-03:00 2022,"44630,6963488542",-43.23848833333333,-19.64708166666667,7.888118267059326,2.5,779.7,16.079999923706055,2.4749999,-5.67199993,7.44999981,0.0062604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.22,-0.55000001,0.69999999,-,-,-,-,-,-,51,-,-,-,0.63364458,2.48683929,161.23843384,103.81503296,519.20635986,-,0,-,-,-,-,1.50654268,-,-,-,848.5,-,-,-,0.36816218,1.05974185,17.66236496,-,-,-,-,-,39.92240906,-17.96875,4.6875,0.05043317,2.5,779.70001221,16.07999992,-19.64708138,-43.23848724,1.39722502,2.02030706,-,3.77098119,25.47745895,20.14818764,3.92495656,4.96312237,-,71.97022247,56.91578293,51.81331253,0,48.18668747,-,-,-,28.39722443,27,3.92156863,16.89502392,20.14818764,4.96312237,56.91578293,0.23825453,80000.234375,100.98699951,69.67099762,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:44,,,,
Thu Mar 10 16:42:46 GMT-03:00 2022,"44630,6963604282",-43.238458333333334,-19.647006666666666,8.074962615966797,2.4000000953674316,778.2,17.209999084472656,2.34100008,-4.44299984,6.17999983,-0.16925454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07,0.34,-0.57999998,0.72000003,-,-,-,-,-,-,51,-,-,-,0.63364458,2.48683929,161.23843384,103.81503296,519.20635986,-,0,-,-,-,-,1.50654268,-,-,-,848.5,-,-,-,0.36816218,1.05974185,17.66236496,-,-,-,-,-,39.92240906,-17.96875,4.6875,0.05043317,2.4000001,778.20001221,17.20999908,-19.64700699,-43.23845673,1.39722502,2.02030706,-,3.77098119,25.47745895,20.14818764,3.92495656,4.96312237,-,71.97022247,56.91578293,52.2712822,0,47.7287178,-,-,-,29.06986427,27,3.92156863,16.89502392,20.14818764,4.96312237,56.91578293,0.25595069,80000.2578125,101.95800018,70.64199829,31.52599907,-10.92901897,-,14,-,4,7,1,1,16:42:45,,,,
Thu Mar 10 16:42:47 GMT-03:00 2022,"44630,6963719908",-43.23844166666666,-19.646936666666665,7.773334980010986,2.4000000953674316,776.7,16.139999389648438,3.16700006,-5.84700012,9.41399956,0.19388813,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17,0.31999999,-0.58999997,0.85000002,-,-,-,-,-,-,51,-,-,-,0.60849661,2.3405242,156.42266846,103.44927216,522.83441162,-,0,-,-,-,-,-,-,-,-,845,-,-,-,0.37223715,1.05600822,17.60013771,-,-,-,-,-,39.92155075,-17.96875,0,0.05099139,2.4000001,776.70001221,16.13999939,-19.64693642,-43.23844147,0.98400521,-,-,3.77098119,25.56753922,20.28367233,3.91112804,4.92997122,-,72.22468567,57.29850769,52.77877426,0,47.22122574,-,-,-,27.98400497,27,3.92156863,-,20.28367233,4.92997122,57.29850769,0.25595069,80000.2578125,103.05599976,71.73999786,31.52599907,-10.92901897,-,14,-,4,7,1,1,16:42:46,,,,
Thu Mar 10 16:42:48 GMT-03:00 2022,"44630,6963835648",-43.23842,-19.64687,7.530900955200195,2.4000000953674316,775.0,15.789999961853027,2.31500006,-6.45499992,6.49399996,-0.01825953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.28,-0.64999998,0.61000001,-,-,-,-,-,-,51,-,-,-,0.60849661,2.3405242,156.42266846,103.44927216,522.83441162,-,0,-,-,-,-,-,-,-,-,845,-,-,-,0.37223715,1.05600822,17.60013771,-,-,-,-,-,39.92155075,-17.96875,0,0.05099139,2.4000001,775,15.78999996,-19.64686966,-43.23841858,0.98400521,-,-,3.77098119,25.56753922,20.28367233,3.91112804,4.92997122,-,72.22468567,57.29850769,53.22583771,0,46.77416229,-,-,-,27.11124229,27,3.92156863,-,20.28367233,4.92997122,57.29850769,0.27160475,80000.2734375,104.04299927,72.72699738,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:47,,,,
Thu Mar 10 16:42:49 GMT-03:00 2022,"44630,6963951505",-43.2384,-19.646810000000002,6.54211950302124,2.4000000953674316,773.5,16.3700008392334,2.41300011,-6.26100016,7.44500017,0.04066259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.27000001,-0.69999999,0.63999999,-,-,-,-,-,-,51,-,-,-,0.63929653,2.22981215,152.31497192,103.02254486,526.33880615,-,0,-,-,-,-,-,-,-,-,839.75,-,-,-,0.37631878,1.05165219,17.5275383,-,-,-,-,-,39.92069244,-17.96875,-2.34375,0.05155052,2.4000001,773.5,16.37000084,-19.64681053,-43.23839951,5.55162954,-,-,3.77098119,25.67343903,20.41512871,3.89499497,4.89822626,-,72.52384186,57.66985703,53.65350723,0,46.34649277,-,-,-,23.55163002,18,3.92156863,-,20.41512871,4.89822626,57.66985703,0.27160475,80000.2734375,105.00499725,73.68900299,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:48,,,,
Thu Mar 10 16:42:50 GMT-03:00 2022,"44630,6964067245",-43.23838166666666,-19.646759999999997,5.532749176025391,2.4000000953674316,772.3,22.0,3.29699993,-6.17500019,7.35400009,0.053958,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.33000001,-0.62,0.63999999,-,-,-,-,-,-,51,-,-,-,0.63929653,2.22981215,152.31497192,103.02254486,526.33880615,-,0,-,-,-,-,-,-,-,-,839.75,-,-,-,0.37631878,1.05165219,17.5275383,-,-,-,-,-,39.92069244,-17.96875,-2.34375,0.05155052,2.4000001,772.29998779,22,-19.64676094,-43.23838043,5.55162954,-,-,3.77098119,25.67343903,20.41512871,3.89499497,4.89822626,-,72.52384186,57.66985703,54.07601929,0,45.92398071,-,-,-,19.91789627,18,3.52941179,-,20.41512871,4.89822626,57.66985703,0.28442824,80000.28125,105.97299957,74.65699768,31.52599907,-10.92901897,-,13.89999962,-,4,7,1,1,16:42:49,,,,
Thu Mar 10 16:42:51 GMT-03:00 2022,"44630,6964182986",-43.23836333333334,-19.646723333333334,4.36587381362915,2.4000000953674316,770.9,24.209999084472656,2.62100005,-5.64499998,7.69899988,0.02817565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.27000001,-0.56999999,0.69,-,-,-,-,-,-,51,-,-,-,0.82647103,2.15243554,152.40487671,153.57369995,529.73852539,-,0,-,-,-,-,-,-,-,-,833.75,-,-,-,0.38041109,1.04511833,17.41863823,-,-,-,-,-,39.91983032,-17.96875,-5.46875,0.05211111,2.4000001,770.90002441,24.20999908,-19.64672279,-43.23836517,4.71714544,-,-,3.77098119,17.22263145,20.33911705,5.80619287,4.91653204,-,48.6515007,57.45513535,54.49429703,0,45.50570297,-,-,-,15.71714497,11,3.52941179,-,20.33911705,4.91653204,57.45513535,0.28442824,80000.28125,106.9489975,75.63300323,31.52599907,-10.92901897,-,13.89999962,-,4,7,1,1,16:42:50,,,,
Thu Mar 10 16:42:52 GMT-03:00 2022,"44630,6964298727",-43.238350000000004,-19.646695,3.1763508319854736,2.4000000953674316,769.5,27.739999771118164,2.7579999,-5.47800016,7.36100006,-0.0043233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.28999999,-0.57999998,0.67000002,-,-,-,-,-,-,51,-,-,-,0.82647103,2.15243554,152.40487671,153.57369995,529.73852539,-,0,-,-,-,-,-,-,-,-,833.75,-,-,-,0.38041109,1.04511833,17.41863823,-,-,-,-,-,39.91983032,-17.96875,-5.46875,0.05211111,2.4000001,769.5,27.73999977,-19.64669418,-43.23834991,4.71714544,-,-,3.77098119,17.22263145,20.33911705,5.80619287,4.91653204,-,48.6515007,57.45513535,54.9066925,0,45.0933075,-,-,-,11.43486309,11,3.52941179,-,20.33911705,4.91653204,57.45513535,0.28442824,80000.28125,107.92900085,76.61299896,31.52599907,-10.92901897,-,14.10000038,-,4,7,1,1,16:42:51,,,,
Thu Mar 10 16:42:53 GMT-03:00 2022,"44630,6964414468",-43.23833333333334,-19.646678333333334,2.0331528186798096,2.4000000953674316,767.9,38.619998931884766,2.28600001,-5.38199997,7.8499999,0.01680565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.23999999,-0.52999997,0.70999998,-,-,-,-,-,-,51,-,-,-,1.41414881,2.17676687,152.40487671,-,527.75421143,-,0,-,-,-,-,-,-,-,-,831.5,-,-,-,0.3847113,1.07756066,17.95934296,-,-,-,-,-,39.91892242,-17.96875,0,0.05270018,2.4000001,767.90002441,38.61999893,-19.64667892,-43.23833466,2.31935,-,-,3.91601893,10.20806503,20.10351181,9.79597187,4.97415209,-,28.83634186,56.7895813,54.8154068,0,45.1845932,-,-,-,7.31934977,5,3.52941179,-,20.10351181,4.97415209,56.7895813,0.29479292,80000.296875,108.86799622,77.55200195,31.52599907,-10.78398132,-,14.10000038,-,4,7,1,1,16:42:52,,,,
Thu Mar 10 16:42:54 GMT-03:00 2022,"44630,6964530208",-43.23832666666667,-19.646675000000002,1.0124585628509521,2.4000000953674316,766.2,38.619998931884766,1.99100006,-4.75199986,8.28800011,0.01379305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.20999999,-0.47,0.75,-,-,-,-,-,-,51,-,-,-,17.3433075,2.12115169,152.40487671,-,521.63018799,-,0,-,-,-,-,-,-,-,-,831.5,-,-,-,0.38854298,0.99504876,16.5841465,-,-,-,-,-,39.91811371,-17.96875,0,0.05322506,2.4000001,766.20001221,38.61999893,-19.64667511,-43.23832703,2.31935,-,-,3.62594345,5.02479219,19.76081276,19.90090752,5.06041527,-,14.19432831,55.8215065,54.23465729,0,45.76534271,-,-,-,3.64485073,5,3.13725495,-,19.76081276,5.06041527,55.8215065,0.29479292,80000.296875,110.03600311,78.72000122,31.52599907,-11.07405663,-,14,-,4,7,1,1,16:42:53,,,,
Thu Mar 10 16:42:55 GMT-03:00 2022,"44630,6964645949",-43.238325,-19.64667166666667,0.0,2.299999952316284,764.9,38.619998931884766,2.00300002,-4.71400023,8.23999977,0.00800443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.2,-0.47999999,0.74000001,-,-,-,-,-,-,51,-,-,-,17.3433075,2.12115169,152.40487671,-,521.63018799,-,0,-,-,-,-,-,-,-,-,806.5,-,-,-,0.38854298,0.99504876,16.5841465,-,-,-,-,-,39.91811371,-17.96875,-8.59375,0.05322506,2.29999995,764.90002441,38.61999893,-19.6466713,-43.23832321,1,-,-,3.62594345,5.02479219,19.76081276,19.90090752,5.06041527,-,14.19432831,55.8215065,53.86722183,0,46.13277817,-,-,-,0,1,3.13725495,-,19.76081276,5.06041527,55.8215065,0.29479292,80000.296875,110.78800201,79.47200012,31.52599907,-11.07405663,-,14,-,4,7,1,1,16:42:54,,,,
